FA1,GGBS,SF,MK,FA2,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
481.0,207.0,0.0,0.0,1020.88,0.0,14.0,138.0,276.0,0.0,0.6,0.2,12.0,36.98,28.0,20,32.5
1000.0,0.0,0.0,0.0,0.0,0.0,10.0,214.5,535.5,0.0,2.0,0.04,8.0,40.0,28.0,20,19.13
1000.0,0.0,0.0,0.0,0.0,0.0,10.0,214.5,535.5,0.0,2.0,0.04,8.0,40.0,28.0,20,23.72
1000.0,0.0,0.0,0.0,0.0,0.0,10.0,214.5,535.5,0.0,2.0,0.04,8.0,40.0,28.0,20,23.95
1000.0,0.0,0.0,0.0,0.0,0.0,10.0,214.5,535.5,0.0,2.0,0.04,8.0,40.0,28.0,20,16.42
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.0,0.0,0.0,0.0,28.0,20,36.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.024,12.0,3.0,28.0,20,36.8
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.024,12.0,3.0,28.0,20,38.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.024,12.0,3.0,28.0,20,38.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.024,12.0,3.0,28.0,20,37.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.0175,12.0,100.0,28.0,20,35.2
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.0175,12.0,100.0,28.0,20,36.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.0175,12.0,100.0,28.0,20,37.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.0175,12.0,100.0,28.0,20,39.2
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.5,0.0175,12.0,100.0,28.0,20,37.9
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.2,13.0,205.0,28.0,20,33.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.2,13.0,205.0,28.0,20,34.3
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.2,13.0,205.0,28.0,20,35.1
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.2,13.0,205.0,28.0,20,38.1
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.5,0.2,13.0,205.0,28.0,20,35.8
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.0,0.0,0.0,0.0,7.0,20,17.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.024,12.0,3.0,7.0,20,18.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.024,12.0,3.0,7.0,20,18.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.024,12.0,3.0,7.0,20,13.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.024,12.0,3.0,7.0,20,13.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.0175,12.0,100.0,7.0,20,22.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.0175,12.0,100.0,7.0,20,23.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.0175,12.0,100.0,7.0,20,22.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.0175,12.0,100.0,7.0,20,23.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.5,0.0175,12.0,100.0,7.0,20,22.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.2,13.0,205.0,7.0,20,21.8
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.2,13.0,205.0,7.0,20,22.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.2,13.0,205.0,7.0,20,24.3
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.2,13.0,205.0,7.0,20,24.8
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.5,0.2,13.0,205.0,7.0,20,25.6
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.0,0.0,0.0,0.0,3.0,20,14.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.024,12.0,3.0,3.0,20,14.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.024,12.0,3.0,3.0,20,13.2
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.024,12.0,3.0,3.0,20,12.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.024,12.0,3.0,3.0,20,12.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.0175,12.0,100.0,3.0,20,15.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.0175,12.0,100.0,3.0,20,14.8
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.0175,12.0,100.0,3.0,20,13.7
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.0175,12.0,100.0,3.0,20,12.5
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.5,0.0175,12.0,100.0,3.0,20,15.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.1,0.2,13.0,205.0,3.0,20,13.9
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.2,0.2,13.0,205.0,3.0,20,15.0
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.3,0.2,13.0,205.0,3.0,20,15.2
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.4,0.2,13.0,205.0,3.0,20,15.8
350.0,150.0,0.0,0.0,1250.0,0.0,14.0,26.1,270.4,59.3,0.5,0.2,13.0,205.0,3.0,20,13.7
350.0,350.0,0.0,0.0,700.0,0.0,14.0,29.0,250.0,103.3,0.0,0.0,0.0,0.0,28.0,20,89.5
350.0,350.0,0.0,0.0,700.0,0.0,14.0,29.0,250.0,103.3,0.2,0.013,12.0,100.0,28.0,20,90.0
350.0,350.0,0.0,0.0,700.0,0.0,14.0,29.0,250.0,103.3,0.4,0.013,12.0,100.0,28.0,20,91.8
350.0,350.0,0.0,0.0,700.0,0.0,14.0,29.0,250.0,103.3,0.6,0.013,12.0,100.0,28.0,20,92.0
350.0,350.0,0.0,0.0,700.0,0.0,14.0,29.0,250.0,103.3,0.8,0.013,12.0,100.0,28.0,20,91.8
350.0,350.0,0.0,0.0,700.0,0.0,14.0,29.0,250.0,103.3,1.0,0.013,12.0,100.0,28.0,20,89.5
350.0,350.0,0.0,0.0,700.0,0.0,14.0,29.0,250.0,103.3,1.2,0.013,12.0,100.0,28.0,20,83.0
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,0.0,0.0,0.0,0.0,7.0,20,21.93
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,0.5,0.75,50.0,205.0,7.0,20,22.67
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,1.0,0.75,50.0,205.0,7.0,20,24.74
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,0.5,0.75,50.0,205.0,7.0,20,23.11
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,2.0,0.75,50.0,205.0,7.0,20,20.22
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,0.0,0.0,0.0,0.0,28.0,20,37.87
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,0.5,0.75,50.0,205.0,28.0,20,39.82
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,1.0,0.75,50.0,205.0,28.0,20,41.44
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,0.5,0.75,50.0,205.0,28.0,20,36.3
266.0,114.0,0.0,0.0,739.0,1109.0,8.0,49.0,122.0,101.0,2.0,0.75,50.0,205.0,28.0,20,36.22
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.0,0.0,0.0,0.0,7.0,20,38.5
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.5,0.0074,9.0,3.0,7.0,20,35.5
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.0,0.0074,9.0,3.0,7.0,20,37.5
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.5,0.0074,9.0,3.0,7.0,20,38.0
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.0,0.0074,9.0,3.0,7.0,20,40.0
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.5,0.0074,9.0,3.0,7.0,20,32.0
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.5,0.15,6.0,205.0,7.0,20,38.0
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.0,0.15,6.0,205.0,7.0,20,41.0
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.5,0.15,6.0,205.0,7.0,20,42.0
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.0,0.15,6.0,205.0,7.0,20,43.0
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.5,0.15,6.0,205.0,7.0,20,44.0
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.0,0.0,0.0,0.0,28.0,20,54.3
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.5,0.0074,9.0,3.0,28.0,20,49.61
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.0,0.0074,9.0,3.0,28.0,20,50.8
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.5,0.0074,9.0,3.0,28.0,20,52.4
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.0,0.0074,9.0,3.0,28.0,20,54.16
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.5,0.0074,9.0,3.0,28.0,20,48.93
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.5,0.15,6.0,205.0,28.0,20,55.2
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.0,0.15,6.0,205.0,28.0,20,56.47
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.5,0.15,6.0,205.0,28.0,20,57.7
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.0,0.15,6.0,205.0,28.0,20,59.64
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.5,0.15,6.0,205.0,28.0,20,61.5
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.0,0.0,0.0,0.0,28.0,20,39.1
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.0,0.0,0.0,0.0,56.0,20,42.3
357.5,192.5,0.0,0.0,510.0,989.0,10.0,95.86,239.6,44.0,0.0,0.0,0.0,0.0,28.0,20,44.83
357.5,192.5,0.0,0.0,510.0,989.0,10.0,95.86,239.6,44.0,0.0,0.0,0.0,0.0,56.0,20,45.46
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.3,0.013,12.0,95.0,28.0,20,45.08
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.3,0.013,12.0,95.0,56.0,20,48.39
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.55,0.5,25.0,205.0,28.0,20,42.56
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.55,0.5,25.0,205.0,56.0,20,45.3
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.1,0.038,12.0,38.0,28.0,20,39.94
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.1,0.038,12.0,38.0,28.0,20,43.48
357.5,192.5,0.0,0.0,510.0,989.0,10.0,95.86,239.6,44.0,0.3,0.013,12.0,95.0,28.0,20,51.2
357.5,192.5,0.0,0.0,510.0,989.0,10.0,95.86,239.6,44.0,0.3,0.013,12.0,95.0,56.0,20,53.3
357.5,192.5,0.0,0.0,510.0,989.0,10.0,95.86,239.6,44.0,0.55,0.5,25.0,205.0,28.0,20,48.56
357.5,192.5,0.0,0.0,510.0,989.0,10.0,95.86,239.6,44.0,0.55,0.5,25.0,205.0,56.0,20,50.23
357.5,192.5,0.0,0.0,510.0,989.0,10.0,95.86,239.6,44.0,0.1,0.038,12.0,38.0,28.0,20,46.53
357.5,192.5,0.0,0.0,510.0,989.0,10.0,95.86,239.6,44.0,0.1,0.038,12.0,38.0,56.0,20,47.82
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.3,0.013,12.0,95.0,7.0,20,33.01
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.55,0.5,25.0,205.0,7.0,20,31.77
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.1,0.038,12.0,38.0,7.0,20,29.87
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.3,0.013,12.0,95.0,7.0,20,39.48
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.55,0.5,25.0,205.0,7.0,20,40.17
357.5,192.5,0.0,0.0,510.0,989.0,8.0,95.86,239.6,44.0,0.1,0.038,12.0,38.0,7.0,20,38.6
0.0,405.0,0.0,0.0,520.0,855.0,10.0,57.1,143.0,50.0,0.0,0.0,0.0,0.0,7.0,20,31.4
0.0,405.0,0.0,0.0,520.0,855.0,10.0,57.1,143.0,50.0,0.3,0.01,6.0,86.0,7.0,20,32.2
0.0,405.0,0.0,0.0,520.0,855.0,10.0,57.1,143.0,50.0,0.6,0.01,6.0,86.0,7.0,20,32.3
0.0,405.0,0.0,0.0,520.0,855.0,10.0,57.1,143.0,50.0,0.9,0.01,6.0,86.0,7.0,20,31.9
0.0,405.0,0.0,0.0,520.0,855.0,10.0,57.1,143.0,50.0,0.0,0.0,0.0,0.0,28.0,20,32.8
0.0,405.0,0.0,0.0,520.0,855.0,10.0,57.1,143.0,50.0,0.3,0.01,6.0,228.0,28.0,20,33.9
0.0,405.0,0.0,0.0,520.0,855.0,10.0,57.1,143.0,50.0,0.6,0.01,6.0,228.0,28.0,20,34.9
0.0,405.0,0.0,0.0,520.0,855.0,10.0,57.1,143.0,50.0,0.9,0.01,6.0,228.0,28.0,20,33.7
620.5,109.5,0.0,0.0,1178.0,0.0,12.0,105.85,211.7,50.0,0.0,0.0,0.0,0.0,28.0,20,50.7
620.5,109.5,0.0,0.0,1178.0,0.0,12.0,105.85,211.7,50.0,0.5,0.9,35.0,120.0,28.0,20,46.0
620.5,109.5,0.0,0.0,1178.0,0.0,12.0,105.85,211.7,50.0,1.0,0.9,35.0,120.0,28.0,20,43.6
1000.0,0.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,0.0,0.0,0.0,0.0,28.0,20,54.0
1000.0,0.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,0.5,1.0,15.0,140.0,28.0,20,45.0
1000.0,0.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,1.0,1.0,15.0,140.0,28.0,20,53.0
1000.0,0.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,1.5,1.0,15.0,140.0,28.0,20,51.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,0.0,0.0,0.0,0.0,28.0,20,51.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,0.5,1.0,15.0,140.0,28.0,20,31.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,1.0,1.0,15.0,140.0,28.0,20,39.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,1.5,1.0,15.0,140.0,28.0,20,42.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,2.0,1.0,15.0,140.0,28.0,20,49.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,0.0,0.0,0.0,0.0,28.0,20,51.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,0.5,0.12,10.0,200.0,28.0,20,34.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,1.0,0.12,10.0,200.0,28.0,20,41.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,1.5,0.12,10.0,200.0,28.0,20,43.0
800.0,200.0,0.0,0.0,0.0,0.0,8.0,110.0,290.0,0.0,2.0,0.12,10.0,200.0,28.0,20,45.0
0.0,276.0,0.0,310.0,1140.5,0.0,12.0,158.0,316.0,0.0,0.0,0.0,0.0,0.0,28.0,20,58.5
0.0,276.0,0.0,310.0,1140.5,0.0,12.0,158.0,316.0,0.0,0.5,0.04,12.0,15.0,28.0,20,59.5
0.0,276.0,0.0,310.0,1140.5,0.0,12.0,158.0,316.0,0.0,0.75,0.04,12.0,15.0,28.0,20,60.3
0.0,276.0,0.0,310.0,1140.5,0.0,12.0,158.0,316.0,0.0,1.0,0.04,12.0,15.0,28.0,20,59.7
0.0,276.0,0.0,310.0,1140.5,0.0,12.0,158.0,316.0,0.0,0.5,0.02,12.0,88.0,28.0,20,59.0
0.0,276.0,0.0,310.0,1140.5,0.0,12.0,158.0,316.0,0.0,0.75,0.02,12.0,88.0,28.0,20,61.0
0.0,276.0,0.0,310.0,1140.5,0.0,12.0,158.0,316.0,0.0,1.0,0.02,12.0,88.0,28.0,20,61.5
184.1,0.0,0.0,429.5,613.6,0.0,14.0,71.0,445.4,106.2,0.0,0.0,0.0,0.0,28.0,20,42.0
184.1,0.0,0.0,429.5,613.6,0.0,14.0,71.0,445.4,106.2,0.2,0.04,12.0,15.0,28.0,20,51.0
184.1,0.0,0.0,429.5,613.6,0.0,14.0,71.0,445.4,106.2,0.4,0.04,12.0,15.0,28.0,20,55.0
184.1,0.0,0.0,429.5,613.6,0.0,14.0,71.0,445.4,106.2,0.6,0.04,12.0,15.0,28.0,20,59.0
184.1,0.0,0.0,429.5,613.6,0.0,14.0,71.0,445.4,106.2,0.8,0.04,12.0,15.0,28.0,20,61.0
184.1,0.0,0.0,429.5,613.6,0.0,14.0,71.0,445.4,106.2,1.0,0.04,12.0,15.0,28.0,20,50.0
184.1,0.0,0.0,429.5,613.6,0.0,14.0,71.0,445.4,106.2,1.2,0.04,12.0,15.0,28.0,20,46.0
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,0.0,0.0,0.0,0.0,0.0,28.0,20,32.7
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,20.0,0.0,0.0,0.0,0.0,28.0,20,31.1
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,40.0,0.0,0.0,0.0,0.0,28.0,20,25.6
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,60.0,0.0,0.0,0.0,0.0,28.0,20,18.2
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,80.0,0.0,0.0,0.0,0.0,28.0,20,14.5
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,0.0,0.0,0.0,0.0,0.0,7.0,20,29.8
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,20.0,0.0,0.0,0.0,0.0,7.0,20,28.3
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,40.0,0.0,0.0,0.0,0.0,7.0,20,23.8
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,60.0,0.0,0.0,0.0,0.0,7.0,20,16.6
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,80.0,0.0,0.0,0.0,0.0,7.0,20,13.0
0.0,0.0,0.0,350.0,840.0,840.0,10.0,140.0,210.0,40.0,0.0,0.0,0.0,0.0,7.0,20,16.1
0.0,0.0,0.0,350.0,840.0,840.0,12.0,140.0,210.0,40.0,0.0,0.0,0.0,0.0,7.0,20,20.2
0.0,0.0,0.0,350.0,840.0,840.0,16.0,140.0,210.0,40.0,0.0,0.0,0.0,0.0,7.0,20,24.9
0.0,0.0,0.0,350.0,840.0,840.0,10.0,140.0,210.0,40.0,0.0,0.0,0.0,0.0,28.0,20,19.8
0.0,0.0,0.0,350.0,840.0,840.0,12.0,140.0,210.0,40.0,0.0,0.0,0.0,0.0,28.0,20,23.1
0.0,0.0,0.0,350.0,840.0,840.0,16.0,140.0,210.0,40.0,0.0,0.0,0.0,0.0,28.0,20,26.2
0.0,0.0,0.0,350.0,840.0,840.0,14.0,126.0,189.0,40.0,0.0,0.0,0.0,0.0,28.0,20,31.0
0.0,0.0,0.0,350.0,840.0,840.0,14.0,154.0,231.0,40.0,0.0,0.0,0.0,0.0,28.0,20,20.2
0.0,0.0,0.0,350.0,840.0,840.0,14.0,126.0,189.0,40.0,0.0,0.0,0.0,0.0,7.0,20,28.9
0.0,0.0,0.0,350.0,840.0,840.0,14.0,154.0,231.0,40.0,0.0,0.0,0.0,0.0,7.0,20,16.9
0.0,0.0,0.0,350.0,840.0,840.0,14.0,175.0,175.0,40.0,0.0,0.0,0.0,0.0,28.0,20,16.9
0.0,0.0,0.0,350.0,840.0,840.0,14.0,117.0,233.0,40.0,0.0,0.0,0.0,0.0,28.0,20,15.6
0.0,0.0,0.0,350.0,840.0,840.0,14.0,100.0,250.0,40.0,0.0,0.0,0.0,0.0,28.0,20,15.2
0.0,0.0,0.0,350.0,840.0,840.0,14.0,87.5,262.5,40.0,0.0,0.0,0.0,0.0,28.0,20,13.5
0.0,0.0,0.0,350.0,840.0,840.0,14.0,175.0,175.0,40.0,0.0,0.0,0.0,0.0,7.0,20,15.0
0.0,0.0,0.0,350.0,840.0,840.0,14.0,117.0,233.0,40.0,0.0,0.0,0.0,0.0,7.0,20,15.6
0.0,0.0,0.0,350.0,840.0,840.0,14.0,100.0,250.0,40.0,0.0,0.0,0.0,0.0,7.0,20,15.2
0.0,0.0,0.0,350.0,840.0,840.0,14.0,87.5,262.5,40.0,0.0,0.0,0.0,0.0,7.0,20,13.5
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,40.0,0.15,0.032,6.0,3.5,7.0,20,22.5
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,40.0,0.2,0.032,6.0,3.5,7.0,20,23.7
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,40.0,0.25,0.032,6.0,3.5,7.0,20,22.9
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,40.0,0.15,0.032,6.0,3.5,28.0,20,24.9
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,40.0,0.2,0.032,6.0,3.5,28.0,20,26.0
0.0,0.0,0.0,350.0,840.0,840.0,14.0,140.0,210.0,40.0,0.25,0.032,6.0,3.5,28.0,20,25.3
205.0,205.0,0.0,0.0,554.0,776.0,14.0,41.0,102.0,0.0,0.0,0.0,0.0,0.0,7.0,20,25.9
205.0,205.0,0.0,0.0,554.0,776.0,14.0,41.0,102.0,0.0,0.0,0.0,0.0,0.0,56.0,20,36.2
205.0,205.0,0.0,0.0,554.0,776.0,14.0,41.0,102.0,0.0,0.0,0.0,0.0,0.0,91.0,20,37.9
205.0,205.0,0.0,0.0,554.0,776.0,14.0,41.0,102.0,0.0,0.0,0.0,0.0,0.0,28.0,20,37.9
163.0,652.0,90.0,0.0,905.0,0.0,14.0,45.0,314.0,87.0,2.0,0.12,13.0,28.0,28.0,20,104.0
145.0,580.0,180.0,0.0,905.0,0.0,14.0,45.0,314.0,87.0,2.0,0.12,13.0,28.0,28.0,20,136.0
127.0,508.0,270.0,0.0,905.0,0.0,14.0,45.0,314.0,87.0,2.0,0.12,13.0,28.0,28.0,20,152.0
360.0,90.0,0.0,0.0,672.0,1008.0,12.0,67.5,202.5,45.0,0.0,0.0,0.0,0.0,28.0,20,36.13
338.82,84.71,0.0,0.0,672.0,1008.0,12.0,74.12,222.35,42.35,0.0,0.0,0.0,0.0,28.0,20,32.31
320.0,80.0,0.0,0.0,672.0,1008.0,12.0,80.0,240.0,40.0,0.0,0.0,0.0,0.0,28.0,20,26.04
360.0,90.0,0.0,0.0,672.0,1008.0,12.0,67.5,202.5,45.0,0.5,0.5,35.0,205.0,28.0,20,40.47
338.82,84.71,0.0,0.0,672.0,1008.0,12.0,74.12,222.35,42.35,0.5,0.5,35.0,205.0,28.0,20,35.49
320.0,80.0,0.0,0.0,672.0,1008.0,12.0,80.0,240.0,40.0,0.5,0.5,35.0,205.0,28.0,20,31.18
360.0,90.0,0.0,0.0,672.0,1008.0,12.0,67.5,202.5,45.0,1.0,0.5,35.0,205.0,28.0,20,39.57
338.82,84.71,0.0,0.0,672.0,1008.0,12.0,74.12,222.35,42.35,1.0,0.5,35.0,205.0,28.0,20,36.63
320.0,80.0,0.0,0.0,672.0,1008.0,12.0,80.0,240.0,40.0,1.0,0.5,35.0,205.0,28.0,20,33.16
113.0,315.0,23.8,23.8,776.0,1326.0,14.0,22.6,121.0,161.0,1.0,0.2,13.0,208.0,28.0,20,41.2
113.0,315.0,23.8,23.8,776.0,1326.0,14.0,22.6,121.0,161.0,0.0,0.0,0.0,0.0,28.0,20,39.75
113.0,315.0,23.8,23.8,776.0,1326.0,14.0,22.6,121.0,161.0,0.5,0.2,13.0,208.0,28.0,20,40.45
113.0,315.0,23.8,23.8,776.0,1326.0,14.0,22.6,121.0,161.0,1.5,0.2,13.0,208.0,28.0,20,41.52
180.0,0.0,0.0,435.0,625.0,0.0,12.0,110.0,452.0,110.0,0.0,0.0,0.0,0.0,28.0,20,37.8
180.0,0.0,0.0,435.0,625.0,0.0,12.0,110.0,452.0,110.0,0.25,0.22,12.0,115.0,28.0,20,44.0
180.0,0.0,0.0,435.0,625.0,0.0,12.0,110.0,452.0,110.0,0.5,0.22,12.0,115.0,28.0,20,47.0
180.0,0.0,0.0,435.0,625.0,0.0,12.0,110.0,452.0,110.0,0.75,0.22,12.0,115.0,28.0,20,50.0
180.0,0.0,0.0,435.0,625.0,0.0,12.0,110.0,452.0,110.0,1.0,0.22,12.0,115.0,28.0,20,52.0
